date,county,rooms,rooms_occupied,trailers_requested,trailers_delivered,donated_trailers_delivered
7/20/2020,Nevada County ,70,10,0,0,0
7/20/2020,Orange County,666,557,78,78,0
7/20/2020,Placer County,101,50,12,12,0
7/20/2020,Plumas County,4,4,0,0,0
7/20/2020,Riverside County,333,333,15,15,0
7/20/2020,Sacramento County,525,492,63,63,0
7/20/2020,San Benito County,23,23,3,3,0
7/20/2020,San Bernardino��Co,50,37,20,0,20
7/20/2020,San Diego County,1606,216,44,44,0
7/20/2020,San Francisco,2407,1916,91,91,0
7/20/2020,San Joaquin County,73,64,8,8,0
7/20/2020,San Luis Obispo County,155,0,14,14,0
7/20/2020,San Mateo County,163,163,0,0,0
7/20/2020,Santa Barbara County,132,113,0,0,0
7/20/2020,Santa Clara County,674,456,105,81,0
7/20/2020,Santa Cruz County,149,134,35,0,12
7/20/2020,Shasta County,97,97,0,0,0
7/20/2020,Sierra County,0,0,0,0,0
7/20/2020,Siskiyou County,4,4,6,6,0
7/20/2020,Solano County,206,137,0,0,0
7/20/2020,Sonoma County,77,77,24,24,0
7/20/2020,Stanislaus County,131,107,0,0,0
7/20/2020,Sutter County,21,21,5,5,0
7/20/2020,Tehama County,0,0,5,5,0
7/20/2020,Trinity County,10,0,0,0,0
7/20/2020,Tulare County,113,72,0,0,0
7/20/2020,Tuolumne County,50,34,0,0,0
7/20/2020,Ventura County,331,130,0,0,0
7/20/2020,Yolo County,167,114,0,0,0
7/20/2020,Yuba County,6,6,5,5,0
7/20/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/20/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/21/2020,Alameda County,652,510,91,91,0
7/21/2020,Alpine County,0,0,0,0,0
7/21/2020,Amador County,0,0,0,0,0
7/21/2020,Butte County,128,128,0,0,0
7/21/2020,Calaveras County,31,19,0,0,0
7/21/2020,Colusa County,0,0,0,0,0
7/21/2020,Contra Costa County,566,454,0,0,0
7/21/2020,Del Norte County,28,28,0,0,0
7/21/2020,El Dorado County,46,38,0,0,0
7/21/2020,Fresno County,305,250,28,28,0
7/21/2020,Glenn County,0,0,0,0,0
7/21/2020,Humboldt County,74,52,15,7,0
7/21/2020,Imperial County,126,121,37,10,0
7/21/2020,Inyo County,10,1,0,0,0
7/21/2020,Kern County,23,23,15,15,0
7/21/2020,Kings County,44,44,0,0,0
7/21/2020,Lake County,0,0,0,0,0
7/21/2020,Lassen County,9,9,0,0,0
7/21/2020,Los Angeles County,4386,3666,651,651,0
7/21/2020,Madera County ,17,17,0,0,0
7/21/2020,Marin County ,177,121,44,7,0
7/21/2020,Mariposa County,44,6,0,0,0
7/21/2020,Mendocino County,92,48,0,0,0
7/21/2020,Merced County,112,35,0,0,0
7/21/2020,Modoc County,2,1,0,0,0
7/21/2020,Mono County,5,0,0,0,0
7/21/2020,Monterey County,105,102,108,15,8
7/21/2020,Napa County ,74,71,18,12,0
7/21/2020,Nevada County ,70,10,0,0,0
7/21/2020,Orange County,666,557,78,78,0
7/21/2020,Placer County,77,41,12,12,0
7/21/2020,Plumas County,4,4,0,0,0
7/21/2020,Riverside County,331,331,15,15,0
7/21/2020,Sacramento County,525,492,63,63,0
7/21/2020,San Benito County,23,23,3,3,0
7/21/2020,San Bernardino��Co,50,37,20,0,20
7/21/2020,San Diego County,1606,216,44,44,0
7/21/2020,San Francisco,2407,1901,91,91,0
7/21/2020,San Joaquin County,73,66,8,8,0
7/21/2020,San Luis Obispo County,155,0,14,14,0
7/21/2020,San Mateo County,162,162,0,0,0
7/21/2020,Santa Barbara County,133,113,0,0,0
7/21/2020,Santa Clara County,674,456,105,81,0
7/21/2020,Santa Cruz County,149,134,35,0,12
7/21/2020,Shasta County,97,97,0,0,0
7/21/2020,Sierra County,0,0,0,0,0
7/21/2020,Siskiyou County,3,3,6,6,0
7/21/2020,Solano County,217,135,0,0,0
7/21/2020,Sonoma County,77,77,24,24,0
7/21/2020,Stanislaus County,131,109,0,0,0
7/21/2020,Sutter County,21,21,5,5,0
7/21/2020,Tehama County,0,0,5,5,0
7/21/2020,Trinity County,10,0,0,0,0
7/21/2020,Tulare County,113,71,0,0,0
7/21/2020,Tuolumne County,50,34,0,0,0
7/21/2020,Ventura County,331,130,0,0,0
7/21/2020,Yolo County,167,119,0,0,0
7/21/2020,Yuba County,6,6,5,5,0
7/21/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/21/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/22/2020,Alameda County,652,510,91,91,0
7/22/2020,Alpine County,0,0,0,0,0
7/22/2020,Amador County,0,0,0,0,0
7/22/2020,Butte County,128,128,0,0,0
7/22/2020,Calaveras County,31,19,0,0,0
7/22/2020,Colusa County,0,0,0,0,0
7/22/2020,Contra Costa County,566,463,0,0,0
7/22/2020,Del Norte County,28,28,0,0,0
7/22/2020,El Dorado County,46,38,0,0,0
7/22/2020,Fresno County,305,250,28,28,0
7/22/2020,Glenn County,0,0,0,0,0
7/22/2020,Humboldt County,74,49,15,7,0
7/22/2020,Imperial County,126,122,37,10,0
7/22/2020,Inyo County,10,1,0,0,0
7/22/2020,Kern County,23,23,15,15,0
7/22/2020,Kings County,44,44,0,0,0
7/22/2020,Lake County,0,0,0,0,0
7/22/2020,Lassen County,9,9,0,0,0
7/22/2020,Los Angeles County,4386,3641,651,651,0
7/22/2020,Madera County ,17,17,0,0,0
7/22/2020,Marin County ,177,120,44,7,0
7/22/2020,Mariposa County,44,6,0,0,0
7/22/2020,Mendocino County,92,48,0,0,0
7/22/2020,Merced County,124,35,0,0,0
7/22/2020,Modoc County,2,1,0,0,0
7/22/2020,Mono County,5,0,0,0,0
7/22/2020,Monterey County,105,102,108,15,8
7/22/2020,Napa County ,96,96,18,12,0
7/22/2020,Nevada County ,70,10,0,0,0
7/22/2020,Orange County,666,556,78,78,0
7/22/2020,Placer County,77,41,12,12,0
7/22/2020,Plumas County,4,4,0,0,0
7/22/2020,Riverside County,332,332,15,15,0
7/22/2020,Sacramento County,525,492,63,63,0
7/22/2020,San Benito County,23,23,3,3,0
7/22/2020,San Bernardino��Co,50,37,20,0,20
7/22/2020,San Diego County,1197,204,44,44,0
7/22/2020,San Francisco,2468,1889,91,91,0
7/22/2020,San Joaquin County,73,66,8,8,0
7/22/2020,San Luis Obispo County,155,0,14,14,0
7/22/2020,San Mateo County,162,162,0,0,0
7/22/2020,Santa Barbara County,133,116,0,0,0
7/22/2020,Santa Clara County,674,456,105,81,0
7/22/2020,Santa Cruz County,149,136,35,0,12
7/22/2020,Shasta County,97,97,0,0,0
7/22/2020,Sierra County,0,0,0,0,0
7/22/2020,Siskiyou County,3,3,6,6,0
7/22/2020,Solano County,214,139,0,0,0
7/22/2020,Sonoma County,77,77,24,24,0
7/22/2020,Stanislaus County,131,108,0,0,0
7/22/2020,Sutter County,21,21,5,5,0
7/22/2020,Tehama County,0,0,5,5,0
7/22/2020,Trinity County,10,0,0,0,0
7/22/2020,Tulare County,113,71,0,0,0
7/22/2020,Tuolumne County,50,34,0,0,0
7/22/2020,Ventura County,331,123,0,0,0
7/22/2020,Yolo County,167,121,0,0,0
7/22/2020,Yuba County,6,6,5,5,0
7/22/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/22/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/23/2020,Alameda County,693,513,91,91,0
7/23/2020,Alpine County,0,0,0,0,0
7/23/2020,Amador County,0,0,0,0,0
7/23/2020,Butte County,128,128,0,0,0
7/23/2020,Calaveras County,31,19,0,0,0
7/23/2020,Colusa County,0,0,0,0,0
7/23/2020,Contra Costa County,566,460,0,0,0
7/23/2020,Del Norte County,28,28,0,0,0
7/23/2020,El Dorado County,46,38,0,0,0
7/23/2020,Fresno County,305,250,28,28,0
7/23/2020,Glenn County,0,0,0,0,0
7/23/2020,Humboldt County,74,49,15,7,0
7/23/2020,Imperial County,126,121,37,10,0
7/23/2020,Inyo County,10,1,0,0,0
7/23/2020,Kern County,24,24,15,15,0
7/23/2020,Kings County,44,44,0,0,0
7/23/2020,Lake County,0,0,0,0,0
7/23/2020,Lassen County,9,9,0,0,0
7/23/2020,Los Angeles County,4386,3684,651,651,0
7/23/2020,Madera County ,17,17,0,0,0
7/23/2020,Marin County ,177,118,44,7,0
7/23/2020,Mariposa County,44,5,0,0,0
7/23/2020,Mendocino County,92,48,0,0,0
7/23/2020,Merced County,124,35,0,0,0
7/23/2020,Modoc County,2,1,0,0,0
7/23/2020,Mono County,5,0,0,0,0
7/23/2020,Monterey County,105,102,108,15,8
7/23/2020,Napa County ,96,96,18,12,0
7/23/2020,Nevada County ,70,10,0,0,0
7/23/2020,Orange County,666,531,78,78,0
7/23/2020,Placer County,77,40,12,12,0
7/23/2020,Plumas County,4,4,0,0,0
7/23/2020,Riverside County,330,330,15,15,0
7/23/2020,Sacramento County,525,492,63,63,0
7/23/2020,San Benito County,23,23,3,3,0
7/23/2020,San Bernardino��Co,50,37,20,0,20
7/23/2020,San Diego County,1197,201,44,44,0
7/23/2020,San Francisco,2468,1881,91,91,0
7/23/2020,San Joaquin County,73,66,8,8,0
7/23/2020,San Luis Obispo County,155,0,14,14,0
7/23/2020,San Mateo County,163,163,0,0,0
7/23/2020,Santa Barbara County,133,117,0,0,0
7/23/2020,Santa Clara County,674,456,105,81,0
7/23/2020,Santa Cruz County,149,136,35,0,12
7/23/2020,Shasta County,97,97,0,0,0
7/23/2020,Sierra County,0,0,0,0,0
7/23/2020,Siskiyou County,4,4,6,6,0
7/23/2020,Solano County,216,129,0,0,0
7/23/2020,Sonoma County,77,77,24,24,0
7/23/2020,Stanislaus County,131,108,0,0,0
7/23/2020,Sutter County,21,21,5,5,0
7/23/2020,Tehama County,0,0,5,5,0
7/23/2020,Trinity County,10,0,0,0,0
7/23/2020,Tulare County,113,71,0,0,0
7/23/2020,Tuolumne County,50,34,0,0,0
7/23/2020,Ventura County,331,124,0,0,0
7/23/2020,Yolo County,167,121,0,0,0
7/23/2020,Yuba County,6,6,5,5,0
7/23/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/23/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/24/2020,Alameda County,693,509,91,91,0
7/24/2020,Alpine County,0,0,0,0,0
7/24/2020,Amador County,0,0,0,0,0
7/24/2020,Butte County,129,129,0,0,0
7/24/2020,Calaveras County,31,19,0,0,0
7/24/2020,Colusa County,0,0,0,0,0
7/24/2020,Contra Costa County,566,462,0,0,0
7/24/2020,Del Norte County,28,28,0,0,0
7/24/2020,El Dorado County,46,38,0,0,0
7/24/2020,Fresno County,305,250,28,28,0
7/24/2020,Glenn County,0,0,0,0,0
7/24/2020,Humboldt County,74,49,15,7,0
7/24/2020,Imperial County,126,121,37,10,0
7/24/2020,Inyo County,10,1,0,0,0
7/24/2020,Kern County,23,23,15,15,0
7/24/2020,Kings County,44,44,0,0,0
7/24/2020,Lake County,0,0,0,0,0
7/24/2020,Lassen County,9,9,0,0,0
7/24/2020,Los Angeles County,4483,3702,651,651,0
7/24/2020,Madera County ,17,17,0,0,0
7/24/2020,Marin County ,177,111,44,7,0
7/24/2020,Mariposa County,44,6,0,0,0
7/24/2020,Mendocino County,92,48,0,0,0
7/24/2020,Merced County,124,35,0,0,0
7/24/2020,Modoc County,2,1,0,0,0
7/24/2020,Mono County,5,0,0,0,0
7/24/2020,Monterey County,127,113,108,15,8
7/24/2020,Napa County ,96,96,18,12,0
7/24/2020,Nevada County ,70,10,0,0,0
7/24/2020,Orange County,666,528,78,78,0
7/24/2020,Placer County,77,40,12,12,0
7/24/2020,Plumas County,4,4,0,0,0
7/24/2020,Riverside County,329,329,15,15,0
7/24/2020,Sacramento County,525,503,63,63,0
7/24/2020,San Benito County,23,23,3,3,0
7/24/2020,San Bernardino��Co,50,37,20,0,20
7/24/2020,San Diego County,1197,198,44,44,0
7/24/2020,San Francisco,2468,1888,91,91,0
7/24/2020,San Joaquin County,73,68,8,8,0
7/24/2020,San Luis Obispo County,155,0,14,14,0
7/24/2020,San Mateo County,167,167,0,0,0
7/24/2020,Santa Barbara County,133,115,0,0,0
7/24/2020,Santa Clara County,674,456,105,81,0
7/24/2020,Santa Cruz County,149,137,35,0,12
7/24/2020,Shasta County,97,97,0,0,0
7/24/2020,Sierra County,0,0,0,0,0
7/24/2020,Siskiyou County,3,3,6,6,0
7/24/2020,Solano County,216,132,0,0,0
7/24/2020,Sonoma County,77,77,24,24,0
7/24/2020,Stanislaus County,129,105,0,0,0
7/24/2020,Sutter County,21,21,5,5,0
7/24/2020,Tehama County,0,0,5,5,0
7/24/2020,Trinity County,10,0,0,0,0
7/24/2020,Tulare County,113,71,0,0,0
7/24/2020,Tuolumne County,50,34,0,0,0
7/24/2020,Ventura County,331,124,0,0,0
7/24/2020,Yolo County,167,123,0,0,0
7/24/2020,Yuba County,6,6,5,5,0
7/24/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/24/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/27/2020,Alameda County,693,509,91,91,0
7/27/2020,Alpine County,0,0,0,0,0
7/27/2020,Amador County,0,0,0,0,0
7/27/2020,Butte County,131,131,0,0,0
7/27/2020,Calaveras County,31,19,0,0,0
7/27/2020,Colusa County,0,0,0,0,0
7/27/2020,Contra Costa County,566,469,0,0,0
7/27/2020,Del Norte County,28,28,0,0,0
7/27/2020,El Dorado County,46,38,0,0,0
7/27/2020,Fresno County,366,350,28,28,0
7/27/2020,Glenn County,0,0,0,0,0
7/27/2020,Humboldt County,74,49,15,7,0
7/27/2020,Imperial County,126,121,80,79,0
7/27/2020,Inyo County,10,1,0,0,0
7/27/2020,Kern County,24,24,15,15,0
7/27/2020,Kings County,44,44,0,0,0
7/27/2020,Lake County,0,0,0,0,0
7/27/2020,Lassen County,9,9,0,0,0
7/27/2020,Los Angeles County,4483,3716,651,651,0
7/27/2020,Madera County ,17,17,0,0,0
7/27/2020,Marin County ,177,111,44,7,0
7/27/2020,Mariposa County,44,4,0,0,0
7/27/2020,Mendocino County,92,48,0,0,0
7/27/2020,Merced County,124,35,0,0,0
7/27/2020,Modoc County,2,1,0,0,0
7/27/2020,Mono County,5,0,0,0,0
7/27/2020,Monterey County,126,109,108,15,8
7/27/2020,Napa County ,96,96,18,12,0
7/27/2020,Nevada County ,70,10,0,0,0
7/27/2020,Orange County,666,575,78,78,0
7/27/2020,Placer County,77,40,12,12,0
7/27/2020,Plumas County,4,4,0,0,0
7/27/2020,Riverside County,329,329,15,15,0
7/27/2020,Sacramento County,529,507,63,63,0
7/27/2020,San Benito County,23,23,3,3,0
7/27/2020,San Bernardino��Co,50,37,20,0,20
7/27/2020,San Diego County,1197,203,44,44,0
7/27/2020,San Francisco,2468,1900,91,91,0
7/27/2020,San Joaquin County,73,67,8,8,0
7/27/2020,San Luis Obispo County,155,0,14,14,0
7/27/2020,San Mateo County,166,166,0,0,0
7/27/2020,Santa Barbara County,148,117,0,0,0
7/27/2020,Santa Clara County,674,456,105,12,0
7/27/2020,Santa Cruz County,149,136,35,0,12
7/27/2020,Shasta County,97,97,0,0,0
7/27/2020,Sierra County,0,0,0,0,0
7/27/2020,Siskiyou County,3,3,6,6,0
7/27/2020,Solano County,216,132,0,0,0
7/27/2020,Sonoma County,77,77,24,24,0
7/27/2020,Stanislaus County,129,105,0,0,0
7/27/2020,Sutter County,21,21,5,5,0
7/27/2020,Tehama County,0,0,5,5,0
7/27/2020,Trinity County,10,0,0,0,0
7/27/2020,Tulare County,113,71,0,0,0
7/27/2020,Tuolumne County,50,34,0,0,0
7/27/2020,Ventura County,331,124,0,0,0
7/27/2020,Yolo County,167,123,0,0,0
7/27/2020,Yuba County,6,6,5,5,0
7/27/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/27/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/28/2020,Alameda County,693,499,91,91,0
7/28/2020,Alpine County,0,0,0,0,0
7/28/2020,Amador County,0,0,0,0,0
7/28/2020,Butte County,131,131,0,0,0
7/28/2020,Calaveras County,31,19,0,0,0
7/28/2020,Colusa County,0,0,0,0,0
7/28/2020,Contra Costa County,566,475,0,0,0
7/28/2020,Del Norte County,28,28,0,0,0
7/28/2020,El Dorado County,46,38,0,0,0
7/28/2020,Fresno County,366,350,28,28,0
7/28/2020,Glenn County,0,0,0,0,0
7/28/2020,Humboldt County,74,49,15,7,0
7/28/2020,Imperial County,126,121,80,79,0
7/28/2020,Inyo County,10,1,0,0,0
7/28/2020,Kern County,24,24,15,15,0
7/28/2020,Kings County,44,44,0,0,0
7/28/2020,Lake County,0,0,0,0,0
7/28/2020,Lassen County,9,9,0,0,0
7/28/2020,Los Angeles County,4482,3722,651,651,0
7/28/2020,Madera County ,17,17,0,0,0
7/28/2020,Marin County ,177,110,44,7,0
7/28/2020,Mariposa County,44,4,0,0,0
7/28/2020,Mendocino County,92,48,0,0,0
7/28/2020,Merced County,124,35,0,0,0
7/28/2020,Modoc County,2,1,0,0,0
7/28/2020,Mono County,5,0,0,0,0
7/28/2020,Monterey County,126,106,108,15,8
7/28/2020,Napa County ,96,96,18,12,0
7/28/2020,Nevada County ,70,10,0,0,0
7/28/2020,Orange County,666,575,78,78,0
7/28/2020,Placer County,77,40,12,12,0
7/28/2020,Plumas County,4,4,0,0,0
7/28/2020,Riverside County,329,329,15,15,0
7/28/2020,Sacramento County,525,503,63,63,0
7/28/2020,San Benito County,23,23,3,3,0
7/28/2020,San Bernardino��Co,50,37,20,0,20
7/28/2020,San Diego County,1197,189,44,44,0
7/28/2020,San Francisco,2614,1901,91,91,0
7/28/2020,San Joaquin County,73,63,8,8,0
7/28/2020,San Luis Obispo County,155,0,14,14,0
7/28/2020,San Mateo County,169,169,0,0,0
7/28/2020,Santa Barbara County,148,121,0,0,0
7/28/2020,Santa Clara County,674,456,105,12,0
7/28/2020,Santa Cruz County,149,135,35,0,12
7/28/2020,Shasta County,97,97,0,0,0
7/28/2020,Sierra County,0,0,0,0,0
7/28/2020,Siskiyou County,3,3,6,6,0
7/28/2020,Solano County,216,132,0,0,0
7/28/2020,Sonoma County,77,77,24,24,0
7/28/2020,Stanislaus County,127,103,0,0,0
7/28/2020,Sutter County,21,21,5,5,0
7/28/2020,Tehama County,0,0,5,5,0
7/28/2020,Trinity County,10,0,0,0,0
7/28/2020,Tulare County,113,71,0,0,0
7/28/2020,Tuolumne County,50,34,0,0,0
7/28/2020,Ventura County,331,124,0,0,0
7/28/2020,Yolo County,167,126,0,0,0
7/28/2020,Yuba County,6,6,5,5,0
7/28/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/28/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/29/2020,Alameda County,693,503,91,91,0
7/29/2020,Alpine County,0,0,0,0,0
7/29/2020,Amador County,0,0,0,0,0
7/29/2020,Butte County,129,129,0,0,0
7/29/2020,Calaveras County,31,19,0,0,0
7/29/2020,Colusa County,0,0,0,0,0
7/29/2020,Contra Costa County,566,473,0,0,0
7/29/2020,Del Norte County,28,28,0,0,0
7/29/2020,El Dorado County,46,38,0,0,0
7/29/2020,Fresno County,366,350,28,28,0
7/29/2020,Glenn County,0,0,0,0,0
7/29/2020,Humboldt County,74,49,15,7,0
7/29/2020,Imperial County,126,120,80,79,0
7/29/2020,Inyo County,10,1,0,0,0
7/29/2020,Kern County,24,24,15,15,0
7/29/2020,Kings County,44,44,0,0,0
7/29/2020,Lake County,0,0,0,0,0
7/29/2020,Lassen County,9,9,0,0,0
7/29/2020,Los Angeles County,4484,3753,651,651,0
7/29/2020,Madera County ,17,17,0,0,0
7/29/2020,Marin County ,177,110,44,7,0
7/29/2020,Mariposa County,44,4,0,0,0
7/29/2020,Mendocino County,92,48,0,0,0
7/29/2020,Merced County,124,35,0,0,0
7/29/2020,Modoc County,2,1,0,0,0
7/29/2020,Mono County,5,0,0,0,0
7/29/2020,Monterey County,126,103,108,15,8
7/29/2020,Napa County ,111,99,18,12,0
7/29/2020,Nevada County ,70,10,0,0,0
7/29/2020,Orange County,666,571,78,78,0
7/29/2020,Placer County,77,40,12,12,0
7/29/2020,Plumas County,4,4,0,0,0
7/29/2020,Riverside County,329,329,15,15,0
7/29/2020,Sacramento County,525,503,63,63,0
7/29/2020,San Benito County,23,23,3,3,0
7/29/2020,San Bernardino��Co,50,37,20,0,20
7/29/2020,San Diego County,1197,188,44,44,0
7/29/2020,San Francisco,2614,1899,91,91,0
7/29/2020,San Joaquin County,73,66,8,8,0
7/29/2020,San Luis Obispo County,155,0,14,14,0
7/29/2020,San Mateo County,165,165,0,0,0
7/29/2020,Santa Barbara County,148,116,0,0,0
7/29/2020,Santa Clara County,674,456,105,12,0
7/29/2020,Santa Cruz County,149,134,35,0,12
7/29/2020,Shasta County,97,97,0,0,0
7/29/2020,Sierra County,0,0,0,0,0
7/29/2020,Siskiyou County,3,3,6,6,0
7/29/2020,Solano County,216,96,0,0,0
7/29/2020,Sonoma County,77,77,24,24,0
7/29/2020,Stanislaus County,127,103,0,0,0
7/29/2020,Sutter County,21,21,5,5,0
7/29/2020,Tehama County,0,0,5,5,0
7/29/2020,Trinity County,10,0,0,0,0
7/29/2020,Tulare County,113,71,0,0,0
7/29/2020,Tuolumne County,50,34,0,0,0
7/29/2020,Ventura County,331,124,0,0,0
7/29/2020,Yolo County,167,126,0,0,0
7/29/2020,Yuba County,6,6,5,5,0
7/29/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/29/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/30/2020,Alameda County,693,521,91,91,0
7/30/2020,Alpine County,0,0,0,0,0
7/30/2020,Amador County,0,0,0,0,0
7/30/2020,Butte County,129,129,0,0,0
7/30/2020,Calaveras County,31,19,0,0,0
7/30/2020,Colusa County,0,0,0,0,0
7/30/2020,Contra Costa County,566,469,0,0,0
7/30/2020,Del Norte County,28,28,0,0,0
7/30/2020,El Dorado County,46,38,0,0,0
7/30/2020,Fresno County,366,350,28,28,0
7/30/2020,Glenn County,0,0,0,0,0
7/30/2020,Humboldt County,74,49,15,7,0
7/30/2020,Imperial County,126,120,80,79,0
7/30/2020,Inyo County,10,1,0,0,0
7/30/2020,Kern County,24,24,15,15,0
7/30/2020,Kings County,44,44,0,0,0
7/30/2020,Lake County,0,0,0,0,0
7/30/2020,Lassen County,9,9,0,0,0
7/30/2020,Los Angeles County,4484,3805,651,651,0
7/30/2020,Madera County ,17,17,0,0,0
7/30/2020,Marin County ,177,108,44,7,0
7/30/2020,Mariposa County,44,7,0,0,0
7/30/2020,Mendocino County,113,49,0,0,0
7/30/2020,Merced County,124,35,0,0,0
7/30/2020,Modoc County,2,1,0,0,0
7/30/2020,Mono County,5,0,0,0,0
7/30/2020,Monterey County,127,102,108,15,8
7/30/2020,Napa County ,111,99,18,12,0
7/30/2020,Nevada County ,70,10,0,0,0
7/30/2020,Orange County,666,568,78,78,0
7/30/2020,Placer County,77,40,12,12,0
7/30/2020,Plumas County,4,4,0,0,0
7/30/2020,Riverside County,326,326,15,15,0
7/30/2020,Sacramento County,525,503,63,63,0
7/30/2020,San Benito County,23,23,3,3,0
7/30/2020,San Bernardino��Co,427,427,20,0,20
7/30/2020,San Diego County,1197,181,44,44,0
7/30/2020,San Francisco,2614,1895,91,91,0
7/30/2020,San Joaquin County,73,66,8,8,0
7/30/2020,San Luis Obispo County,155,0,14,14,0
7/30/2020,San Mateo County,166,166,0,0,0
7/30/2020,Santa Barbara County,148,115,0,0,0
7/30/2020,Santa Clara County,674,456,105,12,0
7/30/2020,Santa Cruz County,149,136,35,0,12
7/30/2020,Shasta County,97,97,0,0,0
7/30/2020,Sierra County,0,0,0,0,0
7/30/2020,Siskiyou County,3,3,6,6,0
7/30/2020,Solano County,216,113,0,0,0
7/30/2020,Sonoma County,77,77,24,24,0
7/30/2020,Stanislaus County,127,103,0,0,0
7/30/2020,Sutter County,21,21,5,5,0
7/30/2020,Tehama County,0,0,5,5,0
7/30/2020,Trinity County,10,0,0,0,0
7/30/2020,Tulare County,113,70,0,0,0
7/30/2020,Tuolumne County,50,34,0,0,0
7/30/2020,Ventura County,331,142,0,0,0
7/30/2020,Yolo County,167,126,0,0,0
7/30/2020,Yuba County,6,6,5,5,0
7/30/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/30/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/31/2020,Alameda County,693,521,91,91,0
7/31/2020,Alpine County,0,0,0,0,0
7/31/2020,Amador County,0,0,0,0,0
7/31/2020,Butte County,129,129,0,0,0
7/31/2020,Calaveras County,31,19,0,0,0
7/31/2020,Colusa County,0,0,0,0,0
7/31/2020,Contra Costa County,566,469,0,0,0
7/31/2020,Del Norte County,28,28,0,0,0
7/31/2020,El Dorado County,46,38,0,0,0
7/31/2020,Fresno County,366,350,28,28,0
7/31/2020,Glenn County,0,0,0,0,0
7/31/2020,Humboldt County,74,49,15,7,0
7/31/2020,Imperial County,126,120,80,79,0
7/31/2020,Inyo County,10,1,0,0,0
7/31/2020,Kern County,22,22,15,15,0
7/31/2020,Kings County,44,44,0,0,0
7/31/2020,Lake County,0,0,0,0,0
7/31/2020,Lassen County,9,9,0,0,0
7/31/2020,Los Angeles County,4484,3822,651,651,0
7/31/2020,Madera County ,17,17,0,0,0
7/31/2020,Marin County ,177,108,44,7,0
7/31/2020,Mariposa County,44,7,0,0,0
7/31/2020,Mendocino County,120,47,0,0,0
7/31/2020,Merced County,124,35,0,0,0
7/31/2020,Modoc County,2,1,0,0,0
7/31/2020,Mono County,5,0,0,0,0
7/31/2020,Monterey County,127,102,108,15,8
7/31/2020,Napa County ,111,99,18,12,0
7/31/2020,Nevada County ,70,10,0,0,0
7/31/2020,Orange County,666,569,78,78,0
7/31/2020,Placer County,77,40,12,12,0
7/31/2020,Plumas County,4,4,0,0,0
7/31/2020,Riverside County,331,331,15,15,0
7/31/2020,Sacramento County,525,503,63,63,0
7/31/2020,San Benito County,23,23,3,3,0
7/31/2020,San Bernardino��Co,427,427,20,0,20
7/31/2020,San Diego County,1197,182,44,44,0
7/31/2020,San Francisco,2614,1895,91,91,0
7/31/2020,San Joaquin County,73,68,8,8,0
